cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
Ugzh98Q6n2CHOj6Tmzl4AaABAg,Mbg penting bagi rakyat kecil mas,6 minutes ago,@toriqalbasuki9625,UCdmPGtnmNxtI2rO293u1xJQ,0,,https://yt3.ggpht.com/ytc/AIdro_lobEygh6O_Bjl7h7mr4MTRESHAyLTBfmIrqCBX7xUBostd5FaRyhFqYGRxUGQnwchWjQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781669514.191851
UgzE75eiqBGHQs0bZ8Z4AaABAg,Bu Irma pasti dia berkelit karena dia diduga ikut terlibat dalam MBG melalui SPPG,41 minutes ago,@amronsihombing,UCmcPWXCicXwQBBY5avjicPQ,0,,https://yt3.ggpht.com/ytc/AIdro_lg5FInNAMBFHooMx4oaaqXCTAUEfDySG0cXGXsn1rS9sJe90gEKMH_g7KL4VFPbHCDqQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781667414.196548
UgwS-VHl3aJRTqI2k1h4AaABAg,"Program MBG bagi bagi kue hingga DPR, TNI, POLRI
Program bancakan uang rakyat,,,",53 minutes ago,@IrwanSumirat-o7b,UCzwQ2xJE1_P4b6DiITUAMxw,0,,https://yt3.ggpht.com/ytc/AIdro_n-5Uyy4uBf1cepaJOjOz08ZJYmQ28dvmHuEThaoTdfRc9dbQYzmqUndF_0hW2OfKNQ5g=s88-c-k-c0x00ffffff-no-rj,False,False,1781666694.200743
UgyNPqq1wD4Tvjktcnl4AaABAg,tu gara 2 mbg guru2 gajinya terlambat tetus bah kan yg ppk dan honorer gak di gaji tutup mbg bikin ribet negara,1 hour ago,@mbahronggo3960,UC-neWfIO6zmopHCmEoPWzog,0,,https://yt3.ggpht.com/ytc/AIdro_kINY79WLLFbV4qBBA2qy06b1yH-zlGHqndB7zHCA=s88-c-k-c0x00ffffff-no-rj,False,False,1781666274.203822
UgyzfgKLSvyMKB9JDDB4AaABAg,Katanya ada pengawasan  tapi kecolongan gimana sih itu omongan Irma Irma tetap tdk berubah 😂😂😂,1 hour ago,@asfarmansyur6363,UCTOGrcglZFpMGuw3KmgsJtA,0,,https://yt3.ggpht.com/ytc/AIdro_lXpKyGEauNTa7k4Vr9pVCHaN4iUoPEMCS4GAMIVqA=s88-c-k-c0x00ffffff-no-rj,False,False,1781666274.208036
Ugy6OjwRJlv04dtmZdt4AaABAg,Bgn badan goblk nasional😅😅😅,2 hours ago,@Fragnir,UCNd8aZGIiZKwQGEfmR4MFuw,0,,https://yt3.ggpht.com/0rl3pm8aJ6G313_riICoTZDTQu6JRT0hgVAbF7vSx2ZnC5pFLUMGUUUFdCiBJl5mVkU4SGPI=s88-c-k-c0x00ffffff-no-rj,False,False,1781662674.21094
Ugx3dL_HaM6h3hXwkZN4AaABAg,Stop MBG dapur nya yang bermasalah,3 hours ago,@BuyBuyung,UCEYj7nr5ZfHBNUZeGboFfhQ,0,,https://yt3.ggpht.com/ytc/AIdro_nYQvAmUyrYtkF2soc7ppz6IxaER9_xGSrVZLHiG4eUGMeY1Tl-U5nqn34h_UtOew4GdA=s88-c-k-c0x00ffffff-no-rj,False,False,1781659074.214568
UgyIRv9pgYIkva4jaAZ4AaABAg,"baiknya kaum muda,/mahasiswa yg dihadirkan adalah mayoritas mahasiswa hukum,agar meningkatkan wawasan profesi mereka dalam masalah hukum ,disamping mhs jurusan lain yg terkait",3 hours ago,@mahesajenar301,UCAxMMavXfbhKuXx9dodTYMw,1,,https://yt3.ggpht.com/ytc/AIdro_lxtt0vNQZEu_9S2BlLi0HipRJF-3Xkzsw8lD8pjSo=s88-c-k-c0x00ffffff-no-rj,False,False,1781659074.21846
Ugy6yBy2Gt43eqw3oxN4AaABAg,"KALAU YANG DAPAT JATAH DAPUR PASTI MENGATAKAN PROGRAM MBG BAGUS, BAGUS BAGI DOMPET MU BERTAMBAH TERUS",4 hours ago,@EmaGantiang,UC6_SXUKv-Zyet9lk9p_4G8Q,0,,https://yt3.ggpht.com/ytc/AIdro_lXCpv9R4B07OCtxS5nKbqTd2dOphEMw5_JbLklUmIjhy4uMx4EL0dgbCbWmLeygOLbOQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781655474.221141
UgyGV2GBfx9bjzOnMNV4AaABAg,MBG di stop dananya alihkan utk Biaya pendidikan dan kesehatan   gratis.,7 hours ago,@drstohani8042,UCCXYnCu62cybA4TLKr5nPpQ,0,,https://yt3.ggpht.com/ytc/AIdro_lq_ys0z-F8TY71iMY238mtSI7xHTtIfK5xpj_ArOwQ_Y1a86jQgSV_wej4oKrByN5fYQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781644674.222836
UgzJ6GVrDdE4oT-W3RV4AaABAg,UNDANG UNDANG DI TANGAN MERAKA PEMERINTAH  SIAPA BOLEH  KALAU FI NEGSRA LAIN MENANG TIDAK BOLEH  POLISI PUNYA DAPUR TNI PUNYA DAPUR  MERAKA SUDAH ADA KERJA ADA JAWATAN SEDERI,7 hours ago,@SarbiniSahari,UCrnRJ8ninnQHcxR9hvljysA,0,,https://yt3.ggpht.com/ytc/AIdro_nlBilyjMA1U52oKK26XZ_UcnniCFBmVBEaZcWRZocnDN18ZKMnESUSGCHsm8S0Thv9RQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781644674.224478
UgwNyaOM04a0zciAHoR4AaABAg,DPR kaya jubir Pemerintah,11 hours ago,@MochamadRamadhan28,UChlBAEwVLmU3bPQEnkzYprA,0,,https://yt3.ggpht.com/2xJsqO5h7Cp9ngj8gsogvvJqlztuoS3ck4iKKcSTghjzMlcjevKmxlCxIUTvYsDWWG-THPc9=s88-c-k-c0x00ffffff-no-rj,False,False,1781630274.226007
UgxBSb51lrapytPayC54AaABAg,Bu irma gak mutu DPR katanya wakil rakyat tpi kenyataanya mlh musuh rakya gmn sih gak jelas😂😂😂😂😂,11 hours ago,@waswascanel8420,UC6LTw-RtnBGASIyCi6WRSGg,0,,https://yt3.ggpht.com/MkAy0zDcGeYO8baxqecoZo_q5eO9zCU6OVmJGeeuKg54ov4GsAGDbgBkl57hOF9itN-q1kp3JQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781630274.227573
UgzBJzJbOqlojNf-8Zl4AaABAg,"Tas buuu kmu tiidk lihat di desa bagaimana makanannya baik tidak kadang pepaya kentan tawar lagi gimana bergizi,",12 hours ago,@FerYawan-p8g,UCxMEvmNTeenIsoegUy6TIGw,0,,https://yt3.ggpht.com/ytc/AIdro_mA2AVFV-qavNRylO-8a4Gy-Z6PmCR1F_ZClH9D2RWiGO4aLpoBwvnFubP3fe06ChSeLA=s88-c-k-c0x00ffffff-no-rj,False,False,1781626674.229048
UgwBcNXPzZJhmiCXeuB4AaABAg,Betul MBG HARUS DI BERHENTIKAN SECEPATNYA,12 hours ago,@EkoSantoso-g2b,UCGZrwBhwNLqwBOv4d97GSSw,0,,https://yt3.ggpht.com/ytc/AIdro_n_lui30_R4aFboFtgT_VxYjD4iTGYWon2fteKOKgKDhtSlE3mEcaX1nF_zJZGiJY87Og=s88-c-k-c0x00ffffff-no-rj,False,False,1781626674.230538
UgzWCS8Ft9ZhRyQAo594AaABAg,Malu atuh program prioritas mbg di bajak di korupsi oleh kadernya dan tim suksesnya sendiri di hianati heh apa begitu zaman naw ???!,13 hours ago,@HendangSaripudin-o7g,UC-LmuPdy88InH9BllPVKciA,0,,https://yt3.ggpht.com/ytc/AIdro_kDVWTVor4oDMnrA8JSn1QfWKy679_pAFdisj868GXmAFhdW5SbK7lG9s-tsd8cKauiOQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781623074.231998
UgwpdWsnI2lNdwWMP5t4AaABAg,Hai PDIP hanya kelompok yg menginginkan MBG minta di hentikan,13 hours ago,@suhermanto2807,UC0uYc2RrkgYNwoDL7wcfNeg,0,,https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s88-c-k-c0x00ffffff-no-rj,False,False,1781623074.233522
UgwAY8XT5fX_9GD75Op4AaABAg,Andai PDI-P yang punya Program bagaimana ?,13 hours ago,@herudaryoto4988,UCJ-OQoSMaPF2TOTlrPz1N0A,0,,https://yt3.ggpht.com/CTuYG6AHhCF-XLTXG1oViG1VOEKMpSpoZGWo8HSCSD3jixGeq-dcxjYX3NgbkbRywzV4lm8Ltg=s88-c-k-c0x00ffffff-no-rj,False,False,1781623074.235001
UgwhV6Pl4UtPn474v3x4AaABAg,"Wis tuwo yu ora kakean pertingsing ,omongan Ra Ceto Irma Kuwi.",14 hours ago,@SudarYanto-q8f1m,UC43LerRRwAFo4_oeNTET8Ww,0,,https://yt3.ggpht.com/ytc/AIdro_mhpdt52gf-ewuMICMSpf58jqqKXetktX-rAgmJkXZktJrVu4vDkBYngfAtIfmb6uJy3w=s88-c-k-c0x00ffffff-no-rj,False,False,1781619474.236464
UgwZOjU-TwwFxM9e6tR4AaABAg,KAMRUSAMAD.    Calon WEDUS. Ngomonge MUMET.,14 hours ago,@suwasis9327,UCGl41H_VvyhCmbLqUx8dvNg,0,,https://yt3.ggpht.com/ytc/AIdro_nz0WQ2urjkwjkAfqK_EdLBYiMnKV9tTCAehms64-BY7J4wgAZK-pM-tV9QNNg395wpAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781619474.237956
UgywBacbFV5Ya7efVqZ4AaABAg,Hentikan selamanya,16 hours ago,@ppsiekagentabudayaputra5999,UCClgce7VRS-HYhJhxj5TqDg,0,,https://yt3.ggpht.com/dzE-jFp7VTM-BBNnS4fHLU5XmVh9QxcPNRF0Q8-7S8d-hcDVrEHcgTPUp_nnB6iasnB0tDUlxw=s88-c-k-c0x00ffffff-no-rj,False,False,1781612274.433991
UgxwA2pCo6fpn0ANEQl4AaABAg,"Mbg kacaaaau, sarang korupsi",16 hours ago,@GunungBatu-v5e,UCh_jxzwOg001_StyBe4PMPw,0,,https://yt3.ggpht.com/ytc/AIdro_nCbkqR5L8XBTe4XCJ_CGAF_BMQnod_Ph10C0HnAs_dPjEFlD7f9eQZxca1IKA1n77VZw=s88-c-k-c0x00ffffff-no-rj,False,False,1781612274.43568
UgwLrwyIcsjCgsM0EWJ4AaABAg,"Coba tanya sama Prabowo punya nyali ngga menghukum parah koruptor yg ada disekelilingi Prabowo yaitu parah Mentri yg bagaikan musuh dalam selimut, sadar ngga parah menteri lagi buatkan celah untuk rakyat tdk percaya kinerja Prabowo, program2 kerja sengaja dimanfaatkan untuk menghancurkan kepercayaan rakyat terhadap Prabowo dikarenakan tdk berhasil melaksanakan program untuk mensejahterakan rakyat dan hilanglah kepercayaan rakyat dikarenakan permainan parah menterinya.",17 hours ago,@LazarusDef,UC8CFAz2hOO2EMKzPVS_tr-A,0,,https://yt3.ggpht.com/ytc/AIdro_nZhB8D-pmLw0DqfYYSJFmO6XZZYdn3UbwQeS1q0z1D58l2icD3fRIfUNwuWHdj8M2-MA=s88-c-k-c0x00ffffff-no-rj,False,False,1781608674.437221
UgxjJrdNO6NJSJVjAQ14AaABAg,"Sama sy juga Setuju, hrs hentikan MBG Krn Ternyata Kesempatan Korupsi yang merajalela.",20 hours ago,@asepts-PsPanglipur,UC_L23zLCIscnRJQGKRbb_6w,0,,https://yt3.ggpht.com/ajpKhgZw4XYnz5DS2yXsNM-m266PzvUisA_C7z3aTXMe7-BRbu4qbSTPykgmI3O64w3hOifz=s88-c-k-c0x00ffffff-no-rj,False,False,1781597874.438748
UgxBqV1h-mlyCiIO68d4AaABAg,"Prabowo.  Deketin kok politik curut y di Garot hhhhhh. Krn yg slma ini  yg menentang dan berswara keras  agar mbg  itu dibubarkan adalh partai  yg dpur mbgnya pling  bnyk diindo  wkwkwkwk tau kn partai apa saja,, itu rakyt kyak saya dh tau smua bukn  hnya satu partai TPI ada bnyk partai tentunya partai partai   bsar Dinegeri ini  tu bnyk yg punya dpur mbg hhhh",21 hours ago,@wongedan-fl4jt,UCdd1Bx94NQ59-Stp7Jr2dZw,0,,https://yt3.ggpht.com/ytc/AIdro_krBliqSG_IeAtuZhU034U2s0Qnm0otj7obSnF2vRETCKW0NOuypcFuFcsVwxjwrJ8eHg=s88-c-k-c0x00ffffff-no-rj,False,False,1781594274.440283
UgzGm1UtwM3_KkJHnsx4AaABAg,"Malas komentar dari partai lain,intinya ingin melengserkan Prabowo, PDIP jg sama tidak becus mengurus negri",21 hours ago,@budihendrawan-c2v,UC5btrOSWh597NGcRIJm1atA,0,,https://yt3.ggpht.com/ytc/AIdro_ltM5zocPqEHWtoska4ajiBdT5nDTDlsf5uBI_kw3BSV5wkWN1BR-rSAj1bErHhybPznQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781594274.441741
Ugw_ZkYgMFCVnVu0kQZ4AaABAg,RAKYAT KECIL BUTUH MBG MAJU TERUSSSS 🔥🔥🔥🔥,21 hours ago,@Reynx_ori,UCLIXLWpSUNfKtF1I9UL96sQ,0,,https://yt3.ggpht.com/dYfVVgVGu5fL6iWchIDNf0tUfTAQZIhLj0S8X001zb-ljTnm7wEzVGIRYnCGGfTfekeUPu23Xg=s88-c-k-c0x00ffffff-no-rj,False,False,1781594274.443205
UgwmW1MnyK9bAHBdlQh4AaABAg,Pengalihan UU koruptor,21 hours ago,@vurygroup9419,UCz_-uTqtWhrkYVcXQeg7f5g,0,,https://yt3.ggpht.com/HTa4w4zbV4bcIyJPqhBx7m3DlOYhGAXnB5bv6MEbR9Zt2QVl4JKrjMjafkVxMqDQWGfU8W2j=s88-c-k-c0x00ffffff-no-rj,False,False,1781594274.444683
UgwZ-5DSWpU5iIUxp4d4AaABAg,Apa demo2 itu biang keroknya Partai merah ya?,21 hours ago,@haryantonisa,UCPpDsCZkVwQ56JKpFI_MxjA,0,,https://yt3.ggpht.com/ytc/AIdro_mQyfLcPHeqfF04rwqq2irebVXAheH_uMEKP2EWiorqEcDKu43gt4_iTOUNkZdFcHYYmQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781594274.446104
UgzmDYaoKiM1ikouCNx4AaABAg,"aduh.ibu.saya.ini.orang.miskin
akurat.butuh.yang.namanya.
mbg.bukan.apa2.buu.yangkatanya.
15000.ribu.perporsi.paling.ada.
sekitar.8000.jadi.saransaya.
mbgini.ditutup.",21 hours ago,@PutriAnjani-e5m,UC-j90Vx9EirUgS2JgPXOTUA,0,,https://yt3.ggpht.com/ytc/AIdro_nOWe4S6b29fbPkg93PDibrKRQTYWczUyLo_mKEpzpASZp98SZsf1etvnv92v_B6OhtLA=s88-c-k-c0x00ffffff-no-rj,False,False,1781594274.447553
UgyDUXWot9VGL7-5AgZ4AaABAg,"Coba periksa udah berapa dapur yg mereka miliki,,, 😂😂",22 hours ago,@rahmadhidayat-hu4dh,UCRqvCFph5pCl6VIPuXjin0A,0,,https://yt3.ggpht.com/ytc/AIdro_lUfMS3M2kPzZfDbN400R4kcEOgE_zLuABSF0temOk=s88-c-k-c0x00ffffff-no-rj,False,False,1781590674.449001
UgzXp_nltLwGcdDqwlN4AaABAg,lebih baik mbg dan bgn di hentikan dananya di alihkan untuk sekolah gratis dan kesehatan gratis,23 hours ago (edited),@suyatinm.nursahid6394,UCuXBrla1XGdlZDsmeO2_tXg,0,,https://yt3.ggpht.com/ytc/AIdro_l592gvUtYU2y58u5BQ2hBIEXf8jwLmGTUv3Ynnl0c=s88-c-k-c0x00ffffff-no-rj,False,False,1781587074.450495
Ugy78tzAxldGP9S12vR4AaABAg,WALAH WALAH GUNTUR NGOMONG NYA SAJA TUHHH PADAHAL YG PEGANG DAPUR MBGNYA YG TERBANYAK DARI PDIP,23 hours ago,@JELLYSISCHA,UClHcA8o5LH8VAnJTIKhuFSA,1,,https://yt3.ggpht.com/ytc/AIdro_ltIu98QW9aVmbqVxBW_IQi0xR-vFgzH-Rl4Tsb2VD6G1NqCdIv6pqabuAAW4pBrhtoAw=s88-c-k-c0x00ffffff-no-rj,False,False,1781587074.452015
UgxtfVE2hG3q7RHkD8B4AaABAg,"stop permanen MBG ,jdi biang krupsi",1 day ago,@auliamaulidiyah552,UCq04OGrv16JSldpuHECRn3g,0,,https://yt3.ggpht.com/ytc/AIdro_ka_OJb0XNJYDEohFXLN9aw8SQx2wooMyAYwzwnScVwBS5AeOdo4U3-cDL-EXswMyKilw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.453484
UgzwNmrB0rJJRGoBJjF4AaABAg,Di benahi juga tidak akan bener udah tutup mbg kebanyakan tuyulnya,1 day ago,@PakWahyu-b7q,UClbZg8pIa-T5FxdwfAd64vA,0,,https://yt3.ggpht.com/ytc/AIdro_lPzli4dJG5cLnw96ruYoBNm3_5_eD8i8XDpv7ulgomHNDYGeHCJcNCTE1xkfCyWJwrCw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.454893
UgxEy3my-RxaiaTtMHZ4AaABAg,"Rakyat Indonesia sudah tidak ada yang kurang makan kalau ada  0,01%
Maka MBG bagusnya di korupsi saja kalau tidak diberhentikan",1 day ago,@aniastuti2428,UCi0tU_MSuII5fTtztVfmYsg,0,,https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.456296
Ugz2YdkI4zoO2YDCKJV4AaABAg,rangkuti bisa nya teaori tok prakteknya punya hati busuk yg di poles berjuang buat rakyat .apa lagi  si panji cuma menebar kebencian,1 day ago,@NartoSunarto-g4o,UC78QnkCAgPsIH-NwAWV0iqw,0,,https://yt3.ggpht.com/ytc/AIdro_nGeYh4-7xWgW6DckTvLxzkztWhki3wHKZvfiwhyygVMpsmB4doNmyVapsBxqo15mDYCQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.457694
UgwDzFmX82BZMvmqGBF4AaABAg,"Mbg kmp sarang baru tikus""got,ga ad manfaat,mubazir nasi cmn dikasih ayam bebek mentok,dan kmp 99%akan gagal,percaya monggo ora y rapopo😂",1 day ago,@briyan9722,UCoQQP0W2JV_gJAzh6YFe8Qw,0,,https://yt3.ggpht.com/uTNMkQu5UXtM0vE2H8lalaMJbdkXuG0Y63uqqqOpTz2UTmJVMpo5trFNd8NRn1Sj4rt8GMCR=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.459122
UgySza65yhuzpJcsqzZ4AaABAg,Klo ga mau nangkap (koruptor! Jgn dibahas! Percuma!!)),1 day ago,@EngkosKuswara-n2e,UCW1qKlewVH8-1RPImEDEVaA,0,,https://yt3.ggpht.com/ytc/AIdro_kFKyUfpTt-g7ZZ-6LZ1sANP6791YgWTIsbAPxggknb2p4vMYee8SivclGdDEQnvFVPyg=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.460564
Ugx3GgxcfSVk8ThSZWZ4AaABAg,Mbg lanjut pdi ngak dapat jatah mbg ngamuk profokasi,1 day ago,@nurrohman-x4g,UCDdJAQ2m75esMcAxgTK4Ygg,0,,https://yt3.ggpht.com/ytc/AIdro_mWu1MUHNXFmE6-kkWzvzcj7zpaekzztoz4YHluyjNXxKCXugMya4DA1xUyZqR8hblRIQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.461962
UgzkNaIWbDP3ijQO2qd4AaABAg,Alah si cerewet irma bentar lagi pake rompi 😮😮😮,1 day ago,@hermansuryati2339,UC8xiNcG2C8dWuH4ECw2XOxQ,0,,https://yt3.ggpht.com/ytc/AIdro_nh-OS6sC7TeZggg6sYGD4LmRdhUbGSfgaWamoi2wI=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.684868
UgyUglsTw89Wl22XgLN4AaABAg,Guntur hrs ditanggapi!!Irma!! Mana?? Suaramu!!(irma hebat??? Gilo!!!)),1 day ago (edited),@EngkosKuswara-n2e,UCW1qKlewVH8-1RPImEDEVaA,0,,https://yt3.ggpht.com/ytc/AIdro_kFKyUfpTt-g7ZZ-6LZ1sANP6791YgWTIsbAPxggknb2p4vMYee8SivclGdDEQnvFVPyg=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.686569
UgwDWBngICw1KVg5glV4AaABAg,"Di Berhntikn dulu , Dievaĺuasi Semuanya, 🙏🙏",1 day ago,@hestititi7868,UC3FjZJ8RUlqRpvVix4yAMlw,0,,https://yt3.ggpht.com/ytc/AIdro_lKQMRYNd0AlCtYsJa6ntZPKTx95uGCKrkCxm7HpaM=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.688083
UgxNvHlc_s-BmRs_TRl4AaABAg,"MBG program para koruptor!! mereka yg bergizi dapat duit milyaran, makanya sulit dihentikan 😂",1 day ago,@adimetal4065,UCUj0qO3p5ZucywVNx49E3ig,0,,https://yt3.ggpht.com/ytc/AIdro_li0yM6cYLIOWjD11MRFrJBTyO1UpGuxl0HXyI_Shaix_AohWC1X6iVYA2plRVEmtsyaw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.68955
UgxeBdRLh3h07SZ84gd4AaABAg,Saya sangat setuju MBG harus dihapuskan,1 day ago,@raikynovianto4492,UCqexkEc4XX4UuJ8xz9fbLdQ,1,,https://yt3.ggpht.com/ytc/AIdro_kCyb96iPiTFBGcbSkN2WezO9UpocF9CNB4tRqlAW62yWk=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.690974
UgzsBoaD8FFCrugqfzF4AaABAg,"DPR dompete penting penuh, gak Ono kerjone",1 day ago,@TUNGGAKPARI-q1p,UCkH0pDrG1y2CSPvy1BL0SPQ,0,,https://yt3.ggpht.com/wKeQnNcMSgJDZ2Ek3DNIhZaHtmY71hpa2OcdUUDW2Pr1K3Yc4IaJkOwfJcsLz-f-7yAeQ4QVWQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.692429
UgyCCBCCXgcERWVE7gx4AaABAg,Bgsnya mbg di terapkan sperti gagasan ahok,1 day ago,@Renz11-h9u,UCqXTEbxiZ4PKLDo1ZtajoOg,0,,https://yt3.ggpht.com/ytc/AIdro_kICLEWVz_Df11W9j2QDfrHNDDg1x_VaLwS8b0VSK2HbsRDCJlZlRWUA-jL7XAQ5mwfAg=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.693948
Ugx1peOljtwm02ytERl4AaABAg,Si Irma aku malah curiga jangan2 siIrma puya andil korupsi,1 day ago,@adefurqon1242,UCgwhBvm_LddEiY4Bfkn3WUA,0,,https://yt3.ggpht.com/ytc/AIdro_lE-2v4pt1Am5Vt4Pedf4xjFjaVCExlg_cJVl7OY2xcwvV1BhXRzUSHIHLwFa5dONFuTw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.695422
Ugz44WIjN_0K5VAb9tp4AaABAg,Tidak ada artinya  membahan negara omon omon,1 day ago,@Suand62,UCrSomyUFVkYxck0V-MQ2FvA,0,,https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.696832
UgxGMyw2KSViv1yRdbJ4AaABAg,Bukan hanya PDI P tapi seluruh netzen Indonesia mengharapkan agar MBG dihentikan dan PGN dan kopdes merah putih harus di tiadakan sekalian makzulkan Prabowo Gibran karena kedua duanya tidak memenuhi syarat sebagai kepala negara dan merugikan negara,1 day ago,@ZeinAhmad-yk4if,UCadsBocHhQ4G7s9AY-5MOGQ,0,,https://yt3.ggpht.com/ytc/AIdro_kT6LSQl0gkhLGKsnzmh6nCQN_Lse-eHutSqdjFtLQ0DU5jze6nPxZmgeH2QcOJT67YvA=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.698248
UgwKP9Ksrg8I7WUOe7F4AaABAg,"Lanjutkan kegiatan MBG kami rakyat kecil dapat menikmati uang negara, yg salah oknum silahkan proses dia kami mengharap MBG tetap berjalan",1 day ago,@ZulkifliTaher,UCjZfwL4OdeeqTQ4bHPU-kug,0,,https://yt3.ggpht.com/ytc/AIdro_mv0wPThKU39Zc43KZV8uQcZ9OT-QPLmv9W_CjeMtjmww6xglaaxRgmkSeZC-5Vovcb2A=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.699671
Ugy1dbOOFXC59QjVEIR4AaABAg,Ibuk ini dpr yang tidak berbobot sama sekali.,1 day ago,@SatyaWadi-s7n,UC7K1AQXgl0waQu61NqSCRWQ,1,,https://yt3.ggpht.com/ytc/AIdro_naVtQgGqLR2mEJBYsUptJWeahbG_5vnBCPaDOqBcwUdRBL6bJjSCLq-kGRbS6uIBwmZQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.701061
UgzkMNVh9JyVmuKSuG94AaABAg,Dari awal kebijakan nya SDH terprediksi bkl semakin memburuk,1 day ago,@tetehaja8405,UCndVj2dZ89GRXzBt8lJlI0Q,0,,https://yt3.ggpht.com/ytc/AIdro_mRWiy0KN5C6dbN0FDQ46qp9wcEMT6dEGuIacOcDY4=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.702499
Ugy2_8Dw7joGtREjPIZ4AaABAg,"anak orang kaya nggak mau makan mbg lebih baik dibubari
n aja karna sarang. koruptor nyudahin rskyat banyak",1 day ago,@Tonnybakry2222,UCFSh8PVoJN5BzF8XNB1-hBQ,0,,https://yt3.ggpht.com/ytc/AIdro_ntIewhqHLJ0jb4i8htlVqSetwgNKRcHmRn-O7k5fEhFy5geBaAVhx4v3nsZfmDVAxzbw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.703964
Ugxp2QzZUggQUVU1uyB4AaABAg,Cewe ini ikut makan duwitnya kali,1 day ago,@DarsimDarsim-k9h,UCWhl-G6hhPhb_HDDsCUkKyQ,0,,https://yt3.ggpht.com/ytc/AIdro_nkwyjNjXiTbomljA7uogixZrzODDBJARZoRWe5u8Oz1e7OolmJA7H9ZsVkbBDlarhMIg=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.705392
UgxPsJkmlYbonx0fBhp4AaABAg,Padahal baik bangat mbg itu cuma aja kbanyakan calunya,1 day ago,@ماسنهبتباهري,UCQcuX-9uc49FWku1P1nz2gg,0,,https://yt3.ggpht.com/LisuCb4mo_2_FNK0jZVwukbMbDq7itLtk8MTtyzqdcVX5WWjxjxSTTbNIO11UgfwghxQn17D=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.706764
UgwOoF5F6uCr1tOuG6Z4AaABAg,Dalam permainan dis wasit dia pemain pasti yang keluar jadi pemenang pasti wasitnya hhh bu,1 day ago,@Zeeya-y4d,UCWqmgT1teXqriNZ1f4y9w5A,0,,https://yt3.ggpht.com/ytc/AIdro_lTZVwyL53z1ufwQz_YTWdRmYRyLVaVrAULE3WSlxPJRz3hX231JtcFTPzIK_P_AaT8nA=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.708228
UgwEgJKNuwt0mq2h13Z4AaABAg,"Bagus mbg itu ditukar dengan sekolah gratis ,supaya semua rakyat dpt sekolah semua",1 day ago,@Ezardy66,UCuEhT9DQ7BT2-SQjpREw1xA,0,,https://yt3.ggpht.com/ytc/AIdro_kIlEeQ4OACNIy4MLudGsL9DTagn5RKE7hatI9E0_FFdCTBbMQSp-RsS-u8gOIa7AM2aQ=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.709678
Ugxhael2DPH8_OYGVx54AaABAg,"Cocok, hentikan MBG dan BGN.",1 day ago,@PakWasirin-s2h,UCf-SAUn92j8ez1bO3SJnJaw,0,,https://yt3.ggpht.com/ytc/AIdro_lPzli4dJG5cLnw96ruYoBNm3_5_eD8i8XDpv7ulgomHNDYGeHCJcNCTE1xkfCyWJwrCw=s88-c-k-c0x00ffffff-no-rj,False,False,1781583474.71114
